Unnamed: 0,Last modified: 2013-02-11,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-1542-0,"The ""Disable user customization of Quick Access Toolbar via UI - Disallow in Outlook"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable user customization of Quick Access Toolbar via UI - Disallow in Outlook 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1542,Table 1.122. Disable user customization of Quick Access Toolbar via UI,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable user customization of Quick Access Toolbar via UI - Disallow in Outlook,,,
CCE-582-7,"The ""Disable all user customization of Quick Access Toolbar"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-582,Table 1.90. Disable all user customization of Quick Access Toolbar,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar,,,
CCE-1291-4,"The ""Disable all user customization of Quick Access Toolbar - Disallow in Word"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Word 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1291,Table 1.90. Disable all user customization of Quick Access Toolbar,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Word,,,
CCE-1326-8,"The ""Disable all user customization of Quick Access Toolbar - Disallow in Excel"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Excel 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1326,Table 1.90. Disable all user customization of Quick Access Toolbar,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Excel,,,
CCE-1330-0,"The ""Disable all user customization of Quick Access Toolbar - Disallow in PowerPoint"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in PowerPoint 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1330,Table 1.90. Disable all user customization of Quick Access Toolbar,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in PowerPoint,,,
CCE-1335-9,"The ""Disable all user customization of Quick Access Toolbar - Disallow in Access"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Access 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1335,Table 1.90. Disable all user customization of Quick Access Toolbar,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Access,,,
CCE-1229-4,"The ""Disable all user customization of Quick Access Toolbar - Disallow in Outlook"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Outlook 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1229,Table 1.90. Disable all user customization of Quick Access Toolbar,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable all user customization of Quick Access Toolbar - Disallow in Outlook,,,
CCE-630-4,"The ""Disable UI extending from documents and templates"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-630,Table 1.121. Disable UI extending from documents and templates,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates,,,
CCE-1154-4,"The ""Disable UI extending from documents and templates - Disallow in Word"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Word 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1154,Table 1.121. Disable UI extending from documents and templates,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Word,,,
CCE-1410-0,"The ""Disable UI extending from documents and templates - Disallow in Excel"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Excel 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1410,Table 1.121. Disable UI extending from documents and templates,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Excel,,,
CCE-1432-4,"The ""Disable UI extending from documents and templates - Disallow in PowerPoint"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in PowerPoint 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1432,Table 1.121. Disable UI extending from documents and templates,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in PowerPoint,,,
CCE-1198-1,"The ""Disable UI extending from documents and templates - Disallow in Access"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Access 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-1198,Table 1.121. Disable UI extending from documents and templates,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Access,,,
CCE-929-0,"The ""Disable UI extending from documents and templates - Disallow in Outlook"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Outlook 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Toolbars",,CCE-929,Table 1.121. Disable UI extending from documents and templates,User Configuration\Administrative Templates\Microsoft Office 2007 system\Global Options\Customize\Disable UI extending from documents and templates - Disallow in Outlook,,,
CCE-1074-4,"The ""Recognize smart tags in Excel"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | AutoCorrect Options... (Excel, Word, PowerPoint and Access)\Recognize smart tags in Excel 
(2)  Software\Policies\Microsoft\Office\12.0\Excel\Options",,CCE-1074,Table 1.194. Recognize smart tags in Excel,"User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | AutoCorrect Options... (Excel, Word, PowerPoint and Access)\Recognize smart tags in Excel",,,
CCE-1458-9,"The ""Disable Clip Art and Media downloads from the client and from Office Online website"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable Clip Art and Media downloads from the client and from Office Online website 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Internet",,CCE-1458,Table 1.93. Disable Clip Art and Media downloads from the client and from Office Online website,User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable Clip Art and Media downloads from the client and from Office Online website,,,
CCE-1233-6,"The ""Disable template downloads from the client and from Office Online website"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable template downloads from the client and from Office Online website 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Internet",,CCE-1233,Table 1.117. Disable template downloads from the client and from Office Online website,User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable template downloads from the client and from Office Online website,,,
CCE-1379-7,"The ""Disable access to updates, add-ins, and patches on the Office Online website"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable access to updates, add-ins, and patches on the Office Online website 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Internet",,CCE-1379,"Table 1.85. Disable access to updates, add-ins, and patches on the Office Online website","User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable access to updates, add-ins, and patches on the Office Online website",,,"STIG ID: DTOO177 - Office Rule ID: SV-18714r3_rule Vuln ID: V-17588: Disable access to updates, add-ins, and patches on the Office Online Website - Office. "
CCE-1401-9,"The ""Prevents users from uploading document templates to the Office Online community."" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Prevents users from uploading document templates to the Office Online community. 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Internet",,CCE-1401,Table 1.188. Prevents users from uploading document templates to the Office Online community,User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Prevents users from uploading document templates to the Office Online community.,,,STIG ID: DTOO178 - Office Rule ID: SV-18972r3_rule Vuln ID: V-17767: Prevent upload of document templates to Office Online. 
CCE-1528-9,"The ""Disable training practice downloads from the Office Online website"" setting should be configured correctly",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable training practice downloads from the Office Online website 
(2)  Software\Policies\Microsoft\Office\12.0\Common\Internet",,CCE-1528,Table 1.119. Disable training practice downloads from the Office Online website,User Configuration\Administrative Templates\Microsoft Office 2007 system\Tools | Options | General | Web Options...\Disable training practice downloads from the Office Online website,,,
