CCE ID v5,CCE Title,USGCB Setting,Technical Mechanism,Configuration Details,Rationale,Impact,800-53 Mapping,National Information Assurance Partnership Operating System Protection Profile,Center for Internet Security,Defense Information Systems Agency Security Security Requirements Guide,Configuration Group
CCE-84296-3,Disable the authlogin_nsswitch_use_ldap SELinux Boolean,off,via setsebool,"By default, the SELinux boolean authlogin_nsswitch_use_ldap is disabled.
If this setting is enabled, it should be disabled.

To disable the authlogin_nsswitch_use_ldap SELinux boolean, run the following command:
$ sudo setsebool -P authlogin_nsswitch_use_ldap off",,medium,,,,,SELinux - Booleans
CCE-80951-7,disable the selinuxuser_execstack SELinux Boolean,off,via setsebool,"By default, the SELinux boolean selinuxuser_execstack is enabled.
This setting should be disabled as unconfined executables should not be able
to make their stack executable.

To disable the selinuxuser_execstack SELinux boolean, run the following command:
$ sudo setsebool -P selinuxuser_execstack off",,medium,,,,,SELinux - Booleans
CCE-80950-9,Enable the selinuxuser_execmod SELinux Boolean,on,via setsebool,"By default, the SELinux boolean selinuxuser_execmod is enabled.
If this setting is disabled, it should be enabled.

To enable the selinuxuser_execmod SELinux boolean, run the following command:
$ sudo setsebool -P selinuxuser_execmod on",,medium,,,,,SELinux - Booleans
CCE-82410-2,Authenticate Zone Transfers,configure,via /etc/named.conf,"If it is necessary for a secondary nameserver to receive zone data
via zone transfer from the primary server, follow the instructions here.  Use
dnssec-keygen to create a symmetric key file in the current directory:
$ cd /tmp
$ sudo dnssec-keygen -a HMAC-MD5 -b 128 -n HOST dns.example.com
Kdns.example.com .+aaa +iiiii
This output is the name of a file containing the new key. Read the file to find
the base64-encoded key string:
$ sudo cat Kdns.example.com .+NNN +MMMMM .key
dns.example.com IN KEY 512 3 157 base64-key-string
Add the directives to /etc/named.conf on the primary server:
key zone-transfer-key {
  algorithm hmac-md5;
  secret &#34;base64-key-string &#34;;
};
zone &#34;example.com &#34; IN {
  type master;
  allow-transfer { key zone-transfer-key; };
  ...
};
Add the directives below to /etc/named.conf on the secondary nameserver:
key zone-transfer-key {
  algorithm hmac-md5;
  secret &#34;base64-key-string &#34;;
};

server IP-OF-MASTER {
  keys { zone-transfer-key; };
};

zone &#34;example.com &#34; IN {
  type slave;
  masters { IP-OF-MASTER ; };
  ...
};","The BIND transaction signature (TSIG) functionality allows primary
and secondary nameservers to use a shared secret to verify authorization to
perform zone transfers. This method is more secure than using IP-based limiting
to restrict nameserver access, since IP addresses can be easily spoofed.
However, if you cannot configure TSIG between your servers because, for
instance, the secondary nameserver is not under your control and its
administrators are unwilling to configure TSIG, you can configure an
allow-transfer directive with numerical IP addresses or ACLs as a last resort.",medium,"CM-6(a),CM-7(a),CM-7(b)",,,,Protect DNS Data from Tampering or Attack
CCE-82408-6,Uninstall bind Package,remove,via yum,"The named service is provided by the bind package.
The bind package can be removed with the following command:

$ sudo yum erase bind","If there is no need to make DNS server software available,
removing it provides a safeguard against its activation.",low,"CM-6(a),CM-7(a),CM-7(b)",,,,Disable DNS Server
CCE-82409-4,Disable named Service,disable,via systemctl, The named service can be disabled with the following command: $ sudo systemctl disable named.service The named service can be masked with the following command: $ sudo systemctl mask named.service,"All network services involve some risk of compromise due to
implementation flaws and should be disabled if possible.",medium,"CM-6(a),CM-7(a),CM-7(b)",,2.2.11,,Disable DNS Server
CCE-82874-9,The Chrony package is installed,install,via yum,"System time should be synchronized between all systems in an environment. This is
typically done by establishing an authoritative time server or set of servers and having all
systems synchronize their clocks to them.
The chrony package can be installed with the following command:

$ sudo yum install chrony","Time synchronization is important to support time sensitive security mechanisms like
Kerberos and also ensures log files have consistent time records across the enterprise,
which aids in forensic investigations.",medium,,,2.2.1.1,,Network Time Protocol
CCE-80874-1,Enable the NTP Daemon,enable,via systemctl,"
Run the following command to determine the current status of the
chronyd service:
$ systemctl is-active chronyd
If the service is running, it should return the following: active
Note: The chronyd daemon is enabled by default.


Run the following command to determine the current status of the
ntpd service:
$ systemctl is-active ntpd
If the service is running, it should return the following: active
Note: The ntpd daemon is not enabled by default. Though as mentioned
in the previous sections in certain environments the ntpd daemon might
be preferred to be used rather than the chronyd one. Refer to:

    
    https://access.redhat.com/documentation/en-US/Red_Hat_Enterprise_Linux/7/html/System_Administrators_Guide/ch-Configuring_NTP_Using_the_chrony_Suite.html

for guidance which NTP daemon to choose depending on the environment used.","Enabling some of chronyd or ntpd services ensures
that the NTP daemon will be running and that the system will synchronize its
time to any servers specified. This is important whether the system is
configured to be a client (and synchronize only its own clock) or it is also
acting as an NTP server to other systems.  Synchronizing time is essential for
authentication services such as Kerberos, but it is also important for
maintaining accurate logs and auditing possible security breaches.

The chronyd and ntpd NTP daemons offer all of the
functionality of ntpdate, which is now deprecated. Additional
information on this is available at

    http://support.ntp.org/bin/view/Dev/DeprecatingNtpdate",medium,"AU-8(1)(a),CM-6(a)",,2.2.1.1,,Network Time Protocol
CCE-82875-6,The Chronyd service is enabled,enable,via systemctl,"chrony is a daemon which implements the Network Time Protocol (NTP) is designed to
synchronize system clocks across a variety of systems and use a source that is highly
accurate. More information on chrony can be found at

    http://chrony.tuxfamily.org/.
Chrony can be configured to be a client and/or a server.
To enable Chronyd service, you can run:
# systemctl enable chronyd.service
This recommendation only applies if chrony is in use on the system.","If chrony is in use on the system proper configuration is vital to ensuring time
synchronization is working properly.",medium,,,2.2.1.2,,Network Time Protocol
CCE-80764-4,Specify Additional Remote NTP Servers,configure,via /etc/chrony.conf or /etc/ntp.conf,"Depending on specific functional requirements of a concrete
production environment, the Red Hat Enterprise Linux 8 system can be
configured to utilize the services of the chronyd NTP daemon (the
default), or services of the ntpd NTP daemon. Refer to

    
    https://access.redhat.com/documentation/en-US/Red_Hat_Enterprise_Linux/7/html/System_Administrators_Guide/ch-Configuring_NTP_Using_the_chrony_Suite.html

for more detailed comparison of the features of both of the choices, and for
further guidance how to choose between the two NTP daemons.

Additional NTP servers can be specified for time synchronization. To do so,
perform the following:
 if the system is configured to use the chronyd as the NTP daemon
(the default), edit the file /etc/chrony.conf as follows, if the system is configured to use the ntpd as the NTP daemon,
edit the file /etc/ntp.conf as documented below.
Add additional lines of the following form, substituting the IP address or
hostname of a remote NTP server for ntpserver:
server ntpserver","Specifying additional NTP servers increases the availability of
accurate time data, in the event that one of the specified servers becomes
unavailable. This is typical for a system acting as an NTP server for
other systems.",medium,"AU-8(1)(a),AU-8(2),CM-6(a)",,,,Network Time Protocol
CCE-80765-1,Specify a Remote NTP Server,configure,via /etc/chrony.conf or /etc/ntp.conf,"Depending on specific functional requirements of a concrete
production environment, the Red Hat Enterprise Linux 8 system can be
configured to utilize the services of the chronyd NTP daemon (the
default), or services of the ntpd NTP daemon. Refer to

    
    https://access.redhat.com/documentation/en-US/Red_Hat_Enterprise_Linux/7/html/System_Administrators_Guide/ch-Configuring_NTP_Using_the_chrony_Suite.html

for more detailed comparison of the features of both of the choices, and for
further guidance how to choose between the two NTP daemons.

To specify a remote NTP server for time synchronization, perform the following:
 if the system is configured to use the chronyd as the NTP daemon (the
default), edit the file /etc/chrony.conf as follows, if the system is configured to use the ntpd as the NTP daemon,
edit the file /etc/ntp.conf as documented below.
Add or correct the following lines, substituting the IP or hostname of a remote
NTP server for ntpserver:
server ntpserver
This instructs the NTP software to contact that remote server to obtain time
data.","Synchronizing with an NTP server makes it possible to collate system
logs from multiple sources or correlate computer events with real time events.",medium,"AU-8(1)(a),AU-8(2),CM-6(a)",,2.2.1.2,,Network Time Protocol
CCE-82879-8,Ensure that chronyd is running under chrony user account,-u chrony,/etc/sysconfig/chronyd,"chrony is a daemon which implements the Network Time Protocol (NTP). It is designed to
synchronize system clocks across a variety of systems and use a source that is highly
accurate. More information on chrony can be found at

    http://chrony.tuxfamily.org/.
Chrony can be configured to be a client and/or a server.
To ensure that chronyd is running under chrony user account, Add or edit the
OPTIONS variable in /etc/sysconfig/chronyd to include -u chrony:
OPTIONS=&#34;-u chrony&#34;
This recommendation only applies if chrony is in use on the system.","If chrony is in use on the system proper configuration is vital to ensuring time synchronization
is working properly.",medium,,,2.2.1.2,,Network Time Protocol
CCE-82840-0,Disable network management of chrony daemon,0,via /etc/chrony.conf,"The cmdport option in /etc/chrony.conf can be set to
0 to stop chrony daemon from listening on the UDP port 323
for management connections made by chronyc.","Not exposing the management interface of the chrony daemon on
the network diminishes the attack space.",unknown,,FMT_SMF_EXT.1,,SRG-OS-000096-GPOS-00050,Network Time Protocol
