Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
CCE-4516-1,"Auditing of ""Policy Change: Authentication Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-180,,,authentication-policy-change,oval:gov.nist.fdcc.vista:def:8035,,,,
CCE-5172-2,"Auditing of ""Policy Change: Authorization Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-187,,,authorization-policy-change,oval:gov.nist.fdcc.vista:def:8036,,,,
CCE-5058-3,"Auditing of ""Policy Change: Authorization Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-448,,,authorization-policy-change,oval:gov.nist.fdcc.vista:def:8036,,,,
CCE-5177-1,"Auditing of ""Policy Change: Filtering Platform Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1042,,,filtering-platform-policy-change,oval:gov.nist.fdcc.vista:def:8037,,,,
CCE-4939-5,"Auditing of ""Policy Change: Filtering Platform Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1112,,,filtering-platform-policy-change,oval:gov.nist.fdcc.vista:def:8037,,,,
CCE-5181-3,"Auditing of ""Policy Change: MPSSVC Rule-Level Policy Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-203,,,mpssvc-rule-level-policy-change,oval:gov.nist.fdcc.vista:def:8038,,,,
CCE-4204-4,"Auditing of ""Policy Change: MPSSVC Rule-Level Policy Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-879,,,mpssvc-rule-level-policy-change,oval:gov.nist.fdcc.vista:def:8038,,,,
CCE-4479-2,"Auditing of ""Policy Change: Other Policy Change Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-205,,,other-policy-change-events,oval:gov.nist.fdcc.vista:def:8039,,,,
CCE-4995-7,"Auditing of ""Policy Change: Other Policy Change Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-787,,,other-policy-change-events,oval:gov.nist.fdcc.vista:def:8039,,,,
CCE-5114-4,"Auditing of ""Privilege Use: Non Sensitive Privilege Use"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-391,,,non-sensitive-privilege-use,oval:gov.nist.fdcc.vista:def:8040,,,,
CCE-4990-8,"Auditing of ""Privilege Use: Non Sensitive Privilege Use"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-404,,,non-sensitive-privilege-use,oval:gov.nist.fdcc.vista:def:8040,,,,
CCE-5131-8,"Auditing of ""Privilege Use: Other Privilege Use Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1203,,,other-privilege-use-events,oval:gov.nist.fdcc.vista:def:8041,,,,
CCE-4205-1,"Auditing of ""Privilege Use: Privilege Use: Other Privilege Use Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-406,,,other-privilege-use-events,oval:gov.nist.fdcc.vista:def:8041,,,,
CCE-4300-0,"Auditing of ""Privilege Use: Sensitive Privilege Use"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-488,,,sensitive-privilege-use,oval:gov.nist.fdcc.vista:def:8042,,,,
CCE-4734-0,"Auditing of ""Privilege Use: Sensitive Privilege Use"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1258,,,sensitive-privilege-use,oval:gov.nist.fdcc.vista:def:8042,,,,
CCE-4976-7,"Auditing of ""System: Ipsec Driver"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1177,,,ipsec-driver,oval:gov.nist.fdcc.vista:def:8043,,,,
CCE-4879-3,"Auditing of ""System: Ipsec Driver"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1314,,,ipsec-driver,oval:gov.nist.fdcc.vista:def:8043,,,,
CCE-4998-1,"Auditing of ""System: Other System Events"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1332,,,other-system-events,oval:gov.nist.fdcc.vista:def:8044,,,,
CCE-4883-5,"Auditing of ""System: Other System Events"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-337,,,other-system-events,oval:gov.nist.fdcc.vista:def:8044,,,,
CCE-4535-1,"Auditing of ""System: Security State Change"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1121,,,security-state-change,oval:gov.nist.fdcc.vista:def:8045,,,,
CCE-5157-3,"Auditing of ""System: Security State Change"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1139,,,security-state-change,oval:gov.nist.fdcc.vista:def:8045,,,,
CCE-5170-6,"Auditing of ""System: Security System Extension"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1270,,,security-system-extension,oval:gov.nist.fdcc.vista:def:8046,,,,
CCE-4910-6,"Auditing of ""System: Security System Extension"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-1102,,,security-system-extension,oval:gov.nist.fdcc.vista:def:8046,,,,
CCE-5047-6,"Auditing of ""System: System Integrity"" events on success should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-856,,,system-integrity,oval:gov.nist.fdcc.vista:def:8047,,,,
CCE-4822-3,"Auditing of ""System: System Integrity"" events on failure should be enabled or disabled as appropriate.",(1) enabled/disabled,(1) via auditpol,,CCE-336,,,system-integrity,oval:gov.nist.fdcc.vista:def:8047,,,,
CCE-4941-1,User notifications when a program is blocked from receiving inbound connections by Windows Firewall should be enabled or disabled as appropriate for the Domain Profile.,(1) yes/no/not configured,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Domain Profile Tab\Settings\Firewall settings\Display a notification,,CCE-1047,,,,,domain_profile_display_notification,oval:gov.nist.fdcc.vistafirewall:def:6518,,
CCE-4597-1,"The ""Log Dropped Packets"" option for the Windows Firewall should be configured correctly for the Private Profile.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PrivateProfile\Logging\LogDroppedPackets 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Private Profile\Windows Firewall: Allow Logging - Log Dropped Packets",,CCE-325,,,,,private_profile_log_dropped_packets,oval:gov.nist.fdcc.vistafirewall:def:6411,,
CCE-4963-5,"The ""Log Successful Connections"" option for the Windows Firewall should be configured correctly for the Private Profile.",(1) enable/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PrivateProfile\Logging\LogSuccessfulConnections 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Private Profile\Windows Firewall: Allow Logging - Log successful connections 
(3) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile Tab\Logging\Logged successful  connections",,CCE-327,,,,,private_profile_logged_successful_connections,oval:gov.nist.fdcc.vistafirewall:def:6412,,
CCE-4206-9,The log file path and name for the Windows Firewall should be configured correctly for the Private Profile.,(1) File path,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PrivateProfile\Logging\LogFilePath 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Private Profile\Windows Firewall: Allow Logging - Log file path and name 
(3) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile Tab\Logging\Name",,CCE-999,,,,,private_profile_name,oval:gov.nist.fdcc.vistafirewall:def:6413,,
CCE-4207-7,The log file size limit for the Windows Firewall should be configured correctly for the Private Profile.,(1) Size limit (KB),"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PrivateProfile\Logging\LogFileSize 
(2)  Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Private Profile Tab\Logging\Size limit (KB)",,CCE-1091,,,,,private_profile_size_limit,oval:gov.nist.fdcc.vistafirewall:def:6414,,
CCE-4507-0,"The ""Log Dropped Packets"" option for the Windows Firewall should be configured correctly for the Public Profile.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PublicProfile\Logging\LogDroppedPackets 
(2)  Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Public Profile\Windows Firewall: Allow Logging - Log Dropped Packets",,CCE-1165,,,,,public_profile_log_dropped_packets,oval:gov.nist.fdcc.vistafirewall:def:6421,,
CCE-5128-4,"The ""Log Successful Connections"" option for the Windows Firewall should be configured correctly for the Public Profile.",(1) enable/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PublicProfile\Logging\LogSuccessfulConnections 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Public Profile\Windows Firewall: Allow Logging - Log successful connections 
(3) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile Tab\Logging\Logged successful  connections",,CCE-534,,,,,public_profile_logged_successful_connections,oval:gov.nist.fdcc.vistafirewall:def:6422,,
CCE-4639-1,The log file path and name for the Windows Firewall should be configured correctly for the Public Profile.,(1) File path,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PublicProfile\Logging\LogFilePath 
(2)  Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Public Profile\Windows Firewall: Allow Logging - Log file path and name 
(3)  Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile Tab\Logging\Name",,CCE-1263,,,,,public_profile_name,oval:gov.nist.fdcc.vistafirewall:def:6423,,
CCE-4278-8,The log file size limit for the Windows Firewall should be configured correctly for the Public Profile.,(1) Size limit (KB),"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\PublicProfile\Logging\LogFileSize 
(2) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Public Profile Tab\Logging\Size limit (KB)",,CCE-1313,,,,,public_profile_size_limit,oval:gov.nist.fdcc.vistafirewall:def:6424,,
CCE-5146-6,The ISATAP tunneling protocol for IPv6 should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\tcpip6\Parameters\DisableComponents,,CCE-1227,,,disable_isatap_teredo_6to4_tunneling_protocols,oval:gov.nist.fdcc.vista:def:6566666,,,,
CCE-5036-9,The 6to4 tunneling protocol for IPv6 should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\tcpip6\Parameters\DisableComponents,,CCE-1036,,,disable_isatap_teredo_6to4_tunneling_protocols,oval:gov.nist.fdcc.vista:def:6566666,,,,
CCE-4811-6,The Teredo tunneling protocol for IPv6 should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\tcpip6\Parameters\DisableComponents,,CCE-1148,,,disable_isatap_teredo_6to4_tunneling_protocols,oval:gov.nist.fdcc.vista:def:6566666,,,,
CCE-5239-9,"The ""Turn off Help Experience Improvement Program"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: User Configuration\Administrative Templates\System\Internet Communication Management\Internet Communication settings\Turn off Help Experience Improvement Program,,CCE-174,,,turn_off_help_experience_improvement_program,oval:gov.nist.fdcc.vista:def:8091,,,,
CCE-4851-2,"The ""Turn off Help Ratings"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: User Configuration\Administrative Templates\System\Internet Communication Management\Internet Communication settings\Turn off Help Ratings,,CCE-1109,,,turn_off_help_ratings,oval:gov.nist.fdcc.vista:def:8090,,,,
CCE-4294-5,"The ""Create Symbolic Links"" user right should be assigned to the appropriate accounts.",(1) list of accounts,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Create Symbolic Links,,CCE-1176,,,TBD,TBD,,,,
CCE-5043-5,The screen saver should be enabled or disabled as appropriate for the current user.  ,(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Control Panel\Display\Screen Saver 
(2) HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop\ScreenSaverActive
(3) HKEY_CURRENT_USER\Control Panel\Desktop\ScreenSaveActive  ",,,,,,,,,,
CCE-5264-7,"The ""Screen Saver Executable Name"" setting should be configured correctly for the current user.",(1) filename of the screensaver executable,"(1) User Configuration\Administrative Templates\Control Panel\Display\Screen Saver Executable Name 
(2) HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop\SCRNSAVE.EXE
(3) HKEY_CURRENT_USER\Control Panel\Desktop\SCRNSAVE.EXE  ",,,,,,,,,,
CCE-5101-1,IP Source Routing should be properly configured for IPv6.,"(1) 0 = No additional protection, source routed packets are allowed | 1 = Medium, source routed packets ignored when IP forwarding is enabled | 2 = Highest protection, source routing is completely disabled","(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (DisableIPSourceRouting) IPv6 source routing protection level (protects against packet spoofing) 
(2)  HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\DisableIPSourceRouting",,,,,,,,,,
CCE-4271-3,"The ""MSS: (TCPMaxDataRetransmissions) IPv6, how many times unacknowledged data is retransmitted (3 recommended, 5 is default)"" setting should be configured correctly.",(1) Numeric value,"(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (TCPMaxDataRetransmissions) IPv6, how many times unacknowledged data is retransmitted (3 recommended, 5 is default)  
(2)  HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\TcpMaxDataRetransmissions",,,,,,,,,,
CCE-4467-7,"The ""User Account Control: Allow UIAccess applications to prompt for elevation"" setting should be configured correctly.",(1) enabled/disabled,"(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Allow UIAccess applications to prompt for elevation 
(2)  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\EnableUIADesktopToggle",,,,,,,,,,
CCE-7716-4,The time in seconds before the screen saver grace period expires (ScreenSaverGracePeriod) setting should be configured correctly.,(1) number of seconds,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\ScreenSaverGracePeriod,,,screen-saver-grace-period,oval:com.secure-elements.oval:def:6065,,,,,,
CCE-8458-2,"The ""Access credential Manager as a trusted caller"" user right should be assigned to the correct accounts.",(1) Set of accounts,(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Access credential Manager as a trusted caller,,CCE-389,,,,,,,,
CCE-7615-8,"The ""add workstations to domain"" user right should be assigned to the correct accounts.  ",(1) Set of accounts,(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Add workstations to domain,,CCE-183,,,,,,,,
CCE-8404-6,The default behavior for AutoRun should be properly configured.,(1) Enabled: Do not execute any autorun commands Enabled: Automatically execute autorun commands Disabled,"(1) HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoAutoRun
(2) Computer Configuration\Administrative Templates\Windows Components\Autoplay Policies\Default behavior for AutoRun",,,,,,,,,,
CCE-8387-3,"The ""Unsigned Driver Installation Behavior"" policy should be set correctly.  ",(1) Silently succeed | Warn but allow installation | Do not allow installation,"(1) HKLM\Software\Microsoft\Driver Signing\Policy 
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\Devices: Unsigned driver installation behavior",,CCE-413,,,,,,,,
CCE-8501-9,"The ""Do Not Allow Windows Messenger to be Run"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKLM\Software\Policies\Microsoft\Messenger\Client\PreventRun 
(2) Computer Configuration\Administrative Templates\Windows Components\Windows Messenger\Do not allow Windows Messenger to be run",,CCE-802,,,,,,,,
CCE-8342-8,"The ""Secure Channel: Digitally Encrypt Secure Channel Data (When Possible)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKLM\System\CurrentControlSet\Services\Netlogon\Parameters\sealsecurechannel
(2)Computer Configuration\Windows Settings\Local Policies\Security Options\Secure Channel: Digitally Encrypt Secure Channel Data (When Possible)",,CCE-601,,,,,,,,
CCE-8095-2,"The Autoplay policy ""Don't set the always do this checkbox"" should be configured correctly.",(1) enabled/disabled,"(1) HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer\DontSetAutoplayCheckbox 
(2) Computer Configuration\Adminsitrative Templates\Windows Components\Autoplay Policies\Don't set the always do this checkbox",,,,,,,,,,
CCE-8034-1,"The ""enable computer and user accounts to be trusted for delegation"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) Computer Configuration\Windows Settings\Local Policies\User Rights Assignment\Enable computer and user accounts to be trusted for delegation,,CCE-15,,,,,,,,
CCE-8250-3,Automatic Reboot After System Crash should be enabled or disabled as appropriate.  ,(1) enabled/disabled,"(1) HKLM\SYSTEM\CurrentControlSet\Control\CrashControl\AutoReboot 
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (AutoReboot) Allow Windows to automatically restart after a system crash (recommended except for highly secure environments)",,CCE-137,,,,,,,,
CCE-8547-2,Administrative Shares should be enabled or disabled as appropriate.,(1) enabled/disabled,"(1) HKLM\System\CurrentControlSet\Services\LanmanServer\Parameters\AutoShareWks 
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (AutoShareWks) Enable Administrative Shares (recommended except for highly secure environments)",,CCE-512,,,,,,,,
CCE-8389-9,Disable saving of dial-up passwords should be properly configured.  ,(1) enabled/disabled,"(1) HKLM\SYSTEM\CurrentControlSet\Services\RasMan\Parameters\DisableSavePassword
(2)Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (DisableSavePassword) Prevent the dial-up passsword from being saved (recommended)",,CCE-156,,,,,,,,
CCE-8608-2,CD Burning features in Windows Explorer should be enabled or disabled as appropriate.,(1) enabled/disabled,"(1) HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Network\NoCDBurning 
(2) User Configuration\Administrative Templates\Windows Components\Windows Explorer\Remove CD Burning features",,CCE-113,,,,,,,,
CCE-7952-5,"The ""Remove Security tab"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: User Configuration\Administrative Templates\Windows Components\Windows Explorer\Remove Security tab,,CCE-1022,,,,,,,,
CCE-7624-0,"The ""System cryptography: Force strong key protection for user keys stored on the computer"" policy should be enabled or disabled as appropriate.",(1) enabled/disabled,"(1) HKLM\Software\Policies\Microsoft\Cryptography\ForceKeyProtection 
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\System cryptography: Force strong key protection for user keys stored on the computer",,CCE-647,,,,,,,,
CCE-7621-6,"The ""System settings: Use Certificate Rules on Windows Executables for Software Restriction Policies"" setting should be configured properly.",(1) enabled/disabled,"(1) HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers\AuthenticodeEnabled 
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\System settings: Use Certificate Rules on Windows Executables for Software Restriction Policies",,CCE-572,,,,,,,,
CCE-8470-7,"The Windows Firewall ""Allow ICMP exceptions"" policy should be enabled or disabled as appropriate for the Domain Profile.",(1) enabled/disabled,(1) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall \Domain Profile\Allow ICMP exceptions,,CCE-277,,,,,,,,
CCE-7629-9,"The Windows Firewall ""Define inbound program exceptions"" policy should be enabled or disabled as appropriate for the Domain Profile.",(1) enabled/disabled,"(1) HKLM\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile\AuthorizedApplications\Enabled 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Domain Profile\Define inbound program exceptions",,,,,,,,,,
CCE-8516-7,The Windows Firewall inbound program exceptions list should be set appropriately for the Domain Profile.,(1) List of programs,"(1) HKLM\SOFTWARE\Policies\Microsoft\WindowsFirewall\DomainProfile\AuthorizedApplications\Enabled 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Domain Profile\Define inbound program exceptions",,,,,,,,,,
CCE-8188-5,"The Windows Firewall ""Allow ICMP exceptions"" policy should be enabled or disabled as appropriate for the Standard Profile.",(1) enabled/disabled,(1) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall \Standard Profile\Allow ICMP exceptions,,CCE-797,,,,,,,,
CCE-18588-4,The 'Audit Credential Validation' setting should be configured correctly.,No auditing/Success/Failure/Success and Failure,(1) Computer Configuration\Windows Settings\Security Settings\Advanced Audit Policy Configuration\System Audit Policies\Account Logon\Audit Credential Validation,,,,,,,,,Audit_Credential_Validation,oval:gov.nist.usgcb.vista:def:20037
CCE-18891-2,The Windows Vista 'Games' feature should be turned on or off as appropriate.,on/off,"(1) Control Panel\Programs and Features\Turn Windows features on or off\Games

(2) %Program Files%\Microsoft Games",,,,,,,,,games,oval:gov.nist.usgcb.vista:def:20000
CCE-18279-0,The Windows Vista 'Internet Information Services' feature should be turned on or off as appropriate.,on/off,"(1) Control Panel\Programs and Features\Turn Windows features on or off\Internet Information Services

(2) HKLM\SYSTEM\CurrentControlSet\Services\W3Svc\DisplayName",,,,,,,,,Internet_Information_Services,oval:gov.nist.usgcb.vista:def:20001
CCE-18624-7,The Windows Vista 'SimpleTCP Services' feature should be turned on or off as appropriate.,on/off,"(1) Control Panel\Programs and Features\Turn Windows features on or off\SimpleTCP Services

(2) HKLM\SYSTEM\CurrentControlSet\Services\simptcp\DisplayName",,,,,,,,,Simple_TCPIP_Services,oval:gov.nist.usgcb.vista:def:20002
CCE-18129-7,The Windows Vista 'Telnet Client' feature should be turned on or off as appropriate.,on/off,"(1) Control Panel\Programs and Features\Turn Windows features on or off\Telnet Client

(2) %windir%\system32\telnet.exe",,,,,,,,,Telnet_Client,oval:gov.nist.usgcb.vista:def:20003
CCE-18284-0,The Windows Vista 'Telnet Server' feature should be turned on or off as appropriate.,on/off,"(1) Control Panel\Programs and Features\Turn Windows features on or off\Telnet Server

(2) HKLM\SYSTEM\CurrentControlSet\Services\tlntsvr",,,,,,,,,Telnet_Server,oval:gov.nist.usgcb.vista:def:20004
CCE-18700-5,The Windows Vista 'TFTP Client' feature should be turned on or off as appropriate.,on/off,"(1) Control Panel\Programs and Features\Turn Windows features on or off\TFTP Client

(2) %windir%\system32\tftp.exe",,,,,,,,,TFTP_Client,oval:gov.nist.usgcb.vista:def:20005
CCE-18689-0,The Windows Vista 'Windows Media Center' feature should be turned on or off as appropriate.,on/off,"(1) Control Panel\Programs and Features\Turn Windows features on or off\Windows Media Center

(2) %windir%\ehome\ehshell.exe",,,,,,,,,Windows_Media_Center,oval:gov.nist.usgcb.vista:def:20006
CCE-18320-2,The 'Core Networking - Dynamic Host Configuration Protocol (DHCP-In)' Windows Firewall rule should be configured correctly. ,"(1) Enabled\Not Enabled
(2) Allow the connection\Allow the connection if it is secure(Allow the connection if it is authenticated and integrity-protected\Require the connection to be encrypted\Allow the computers to dynamically negotiate encryption\Allow the connection to use null encapsulation\Override block rules)\Block the connection
(3) List of authorized computers
(4) List of computer exceptions
(5) List of local IP address that limit the scope
(6) List of remote IP address that limit the scope
(7) Profiles: Domain\Private\Public
(8) All interface types\These interface types (Local area network/Remote access\Wireless)
(9) Block edge traversal\Allow edge traversal\Defer to user\Defer to application
(10) List of authorized users
(11) List of user exceptions","(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\WindowsFirewall\FirewallRules\CoreNet-DHCP-In!v2.10|Action=Allow|Active=TRUE|Dir=In|Protocol=17|Profile=Public|LPort=68|RPort=67|App=%SystemRoot%\system32\svchost.exe|Svc=dhcp|Name=@FirewallAPI.dll,-25301|Desc=@FirewallAPI.dll,-25303|EmbedCtxt=@FirewallAPI.dll,-25000|

(2) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Inbound Rules\Core Networking - Dynamic Host Configuration Protocol (DHCP-In)",,,,,,,,,domain_profile_Core_Networking_DHCP_In,oval:gov.nist.USGCB.vistafirewall:def:20940
CCE-18987-8,The 'Turn off game updates' setting should be configured correctly.,enabled/disabled,"(1) HKLM\Software\Policies\Microsoft\Windows\GameUX!GameUpdateOptions

(2) Computer Configuration\Administrative Templates\Windows Components\Game Explorer\Turn off game updates",,,,,,,,,turn_off_game_updates,oval:gov.nist.usgcb.windowsvista:def:100010
CCE-18388-9,The 'Enable/Disable PerfTrack' setting should be configured correctly.,enabled/disabled,"(1) HKLM\SOFTWARE\Policies\Microsoft\Windows\WDI\{9c5a40da-b965-4fc3-8781-88dd50a6299d}!ScenarioExecutionEnabled

(2) Computer Configuration\Administrative Templates\System\Troubleshooting and Diagnostics\Windows Performance PerfTrack\Enable/Disable PerfTrack",,,,,,,,,enable_disable_perftrack,oval:gov.nist.usgcb.windowsvista:def:100066
CCE-18220-4,"DEPRECATED.  [Was: ""The 'Configure Windows NTP Client' setting should be configured correctly.""  The enabled/disabled/not configured status of this  GPO (see CCE Technical Mechanisms) does not itself affect the configuration of aspects of the Windows NTP Client; it only controls whether Group Policy is used to set those options.]",Not configured\Enabled \Disabled,(1) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client,,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
CCE-18356-6,The 'Configure Windows NTP Client\CrossSiteSyncFlags' option should be configured correctly.,None (0) / Primary Domain Controllers only (1) / All (2),"(1) HKLM\Software\Policies\Microsoft\W32time\TimeProviders\NtpClient!CrossSiteSyncFlags

(2) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client\CrossSiteSyncFlags",,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
CCE-18589-2,The 'Configure Windows NTP Client\EventLogFlags' option should be configured correctly.,No events (0) / Time jump events (1) / Time source change events (2) / Both time jump and time source change events (3),"(1) HKLM\Software\Policies\Microsoft\W32time\TimeProviders\NtpClient!EventLogFlags

(2) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client\EventLogFlags",,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
CCE-18626-2,The 'Configure Windows NTP Client\NtpServer' option should be configured correctly.,DNS name or IP address of an NTP time source,"(1) HKLM\Software\Policies\Microsoft\W32time\Parameters!NtpServer

(2) Computer Configuration\Administrative Templates\System\Windows Time Service\Time Providers\Configure Windows NTP Client\NtpServer",,,,,,,,,configure_windows_ntp_client,oval:gov.nist.usgcb.vista:def:100215
