Unnamed: 0,Last modified: 2010-04-20,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-3480-1,"The ""Security Zones: Do Not Allow Users to Change Policies"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_options_edit
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_options_edit  ",,CCE-833,,,8.3.1.2 Security Zones: Do Not Allow Users to Change Policies: (5.029: CAT II) Enabled,,
CCE-5026-0,Administrative Shares should be enabled or disabled as appropriate.,(1) enabled/disabled,"(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\MSS: (AutoShareServer) Enable Administrative Shares (recommended except for highly secure environments) 
(2) HKLM\System\CurrentControlSet\Services\LanmanServer\Parameters\AutoShareServer
(3) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanmanServer\Parameters\AutoShareWks",,,MSS: (AutoShareServer) Enable Administrative Shares (recommended except for highly secure environments) ,,,"Table 4.29 Other Registry Entry Recommendations: MSS: (AutoShareWks) Enable Administrative Shares (recommended except for highly secure environments), 1 (Legacy), 0 (Enterprise and Specialized Security)",http://support.microsoft.com/kb/245117
CCE-8544-9,The time in seconds before the screen saver grace period expires (ScreenSaverGracePeriod) setting should be configured correctly.,(1) number of seconds,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\ScreenSaverGracePeriod,,,"Table 3.251 Make screensaver password protection immediate: the time in seconds before the screen saver grace period expires: 0 (Legacy Client, Enterprise Client, and High Security)",3.2.1.84 MSS: The time in seconds before the screen saver grace period expires: 0,,"Table 4.29 Other Registry Entry Recommendations: MSS: (ScreenSaverGracePeriod) The time in seconds before the screen saver grace period expires, 0 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc785331.aspx
CCE-8049-9,Use of the built-in Administrator account should be enabled or disabled as appropriate.  ,(1) 0 = Enabled | 1 = Disabled,(1) Computer Configuration\Windows Settings\Local Policies\Security Options\Accounts: Administrator account status,,CCE-499,,,,"Table 4.12 Security Options: Accounts Setting Recommendations: Administrator account status, Not defined (Legacy and Enterprise), Enabled (Specialized Security)",
CCE-7604-2,"The ""Create global objects"" user right should be assigned to the correct accounts.",(1) Set of accounts,(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Create global objects,,CCE-383,,,,"Table 4.11 User Rights Assignments Setting Recommendations: Not defined (Legacy and Enterprise), Administrators, SERVICE (Specialized Security)",
CCE-7773-5,"The ""DCOM: Machine access Restrictions in Security Descriptor Definition Language (SDDL) syntax"" setting should be configured correctly.",(1) SDDL string,"(1) HKLM\Software\policies\Microsoft\windows NT\DCOM\MachineLaunchRestriction
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\DCOM: Machine Access Restrictions in Security Descriptor Definition Language (SDDL) syntax",,CCE-458,,,,,
CCE-8561-3,"The ""DCOM: Machine Launch Restrictions in the Security Descriptor Definition Language (SDDL) syntax"" security option should be set correctly.",(1) SDDL string,"(1) HKLM\Software\policies\Microsoft\windows NT\DCOM\MachineLaunchRestriction
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\DCOM: Machine Launch Restrictions in Security Descriptor Definition Language (SDDL) syntax",,CCE-740,,,,,
CCE-8592-8,"The ""Prevent System Maintenance of Computer Account Password"" policy should be set correctly.  ",(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\System\CurrentControlSet\Services\Netlogon\Parameters\disablepasswordchange
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\Domain member: Disable machine account password changes",,CCE-831,,,,"Table 4.15 Security Options: Domain Member Setting Recommendations: Disable machine account password changes, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc785826.aspx
CCE-8013-5,"The ""Impersonate a client after authentication""  user right should be assigned to the correct accounts.",(1) Set of accounts,(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Impersonate a client after authentication,,CCE-304,,,,"Table 4.11 User Rights Assignments Setting Recommendations: Impersonate a client after authentication, Not defined (Legacy and Enterprise), Administrators, SERVICE (Specialized Security)",
CCE-8542-3,"The ""Interactive logon: Requre smart card"" setting should be configured correctly.",(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\System\scforceoption, Computer Configuration\Windows Settings\Local Policies\Security Options\Interactive logon: Require smart card
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Interactive logon: Require smart card ",,CCE-828,,,,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Require smart card, Not defined (Legacy, and Enterprise), Disabled (Specialized Security)",http://technet.microsoft.com/en-us/library/cc782056.aspx
CCE-7606-7,"The ""Maximum User Renewal Lifetime"" policy should be set correctly.  ",(1) Number of days,(1) Computer Configuration\Windows Settings\Security Settings\Account Policies\Kerberos Policy\Maximum lifetime for user ticket renewal,,CCE-33,,,,,
CCE-8534-0,"The ""Digitally Sign Client Communication (When Possible)"" policy should be set correctly.  ",(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\System\CurrentControlSet\Services\LanmanWorkstation\Parameters\EnableSecuritySignature
(2) Computer Configuration\Windows Settings\Local Policies\Security Options\Microsoft network client: Digitally sign communications (if server agrees)",,CCE-519,,,,"Table 4.17 Security Options: Microsoft Network Client Setting Recommendations: Digitally sign communications (if server agrees), Enabled (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc759474.aspx
CCE-7611-7,Automatic Reboot After System Crash should be enabled or disabled as appropriate.  ,(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\SYSTEM\CurrentControlSet\Control\CrashControl\AutoReboot 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (AutoReboot) Allow Windows to automatically restart after a system crash (recommended except for highly secure environments)",,CCE-137,,,,"Table 4.29 Other Registry Entry Recommendations: MSS: (AutoReboot) Allow Windows to automatically restart after a system crash (recommended except for highly secure environments), 1 (Legacy and Enterprise), 0 (Specialized Security)",http://technet.microsoft.com/en-us/library/cc976049.aspx
CCE-8380-8,System availability to Master Browser should be properly configured.  ,(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\System\CurrentControlSet\Services\Lanmanserver\Parameters\Hidden 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (Hidden) Hide Computer From the Browse List (not recommended except for highly secure environments)",,CCE-139,,,,,
CCE-8601-7,Kerberos and RSVP Traffic Protected by IPSec should be properly configured.  ,(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\System\CurrentControlSet\Services\IPSEC\NoDefaultExempt 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (NoDefaultExempt) Configure IPSec exemptions for various types of network traffic",,CCE-501,,,,"Table 4.29 Other Registry Entry Recommendations: MSS: (NoDefaultExempt) Enable NoDefaultExempt for IPSec Filtering (recommended), 3 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/bb727063.aspx
CCE-8508-4,The automatic generation of 8.3 file names for NTFS should be enabled or disabled as appropriate.,(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\System\CurrentControlSet\Control\FileSystem\NtfsDisable8dot3NameCreation 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (NtfsDisable8dot3NameCreation) Enable the computer to stop generating 8.3 style filenames (recommended)",,CCE-511,,,,"Table 4.29 Other Registry Entry Recommendations: MSS: (NtfsDisable8dot3NameCreation) Enable the computer to stop generating 8.3 style filenames (recommended), 0 (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc959352.aspx
CCE-8472-3,The number of SYN-ACK retransmissions sent when attempting to respond to a SYN request should be configured correctly.,(1) Number of retransmissions,"(1) HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxConnectResponseRetransmissions 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (TCPMaxConnectResponseRetransmissions) SYN-ACK retransmissions when a connection request is not acknowledged",,CCE-577,,,,"Table 4.28 TCP/IP Registry Entry Recommendations: TcpMaxConnectResponseRetransmissions, 2 (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc938208.aspx
CCE-7613-3,The number of retransmissions sent of TCP data segments before the connection is dropped should be set correctly.,(1) Number of retransmissions,"(1) HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxDataRetransmissions 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (TCPMaxDataRetransmissions) How many times unacknowledged data is retransmitted (3 recommended, 5 is default)",,CCE-872,,,,"Table 4.28 TCP/IP Registry Entry Recommendations: TcpMaxDataRetransmissions, 3 (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc780586(WS.10).aspx
CCE-8479-8,The Security Audit log warning level should be properly configured.,(1) Percentage,"(1) HKLM\SYSTEM\CurrentControlSet\Services\Eventlog\Security\WarningLevel 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning",,CCE-125,,,,"Table 4.29 Other Registry Entry Recommendations: MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning, 90 (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc766102.aspx
CCE-8325-3,"The ""Remotely accessible registry paths and subpaths"" policy should be set correctly.  ",(1) set of paths,"(1) HKLM\System\CurrentControlSet\Control\SecurePipeServers\Winreg\AllowedPaths\Machine 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\Network access: Remotely accessible registry paths and subpaths",,CCE-1185,,,,"Table 4.19 Security Options: Network Access Setting Recommendations: Remotely accessible registry paths and sub-paths, System\ CurrentControlSet\Control\ Product Options;
System\ CurrentControlSet\Control\
Server Applications;
Software\Microsoft\
Windows NT\
CurrentVersion (Legacy, Enterprise, and Specialized Security)",
CCE-8091-1,Anonymous access to Named Pipes and Shares via the network should be enabled or disabled as appropriate.,(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\System\CurrentControlSet\Services\LanManServer\Parameters\restrictnullsessaccess 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\Network access: Restrict anonymous access to Named Pipes and Shares",,CCE-638,,,,"Table 4.19 Security Options: Network Access Setting Recommendations: Restrict anonymous access to Named Pipes and Shares, Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc778473.aspx 
CCE-8043-2,"The ""Registry policy processing"" policy should be enabled or disabled as appropriate.",(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\Software\Policies\Microsoft\Windows\Group Policy\{35378EAC-683F-11D2-A89A-00C04FBBCFA2}\ NoBackgroundPolicy 
(2)  Computer Configuration\Administrataive Templates\System\Group Policy\Registry policy processing",,CCE-584,,,,,
CCE-8527-4,Authentication requirements for RPC clients should be configured appropriately.,"(1) Authenticated, Authenticated without exceptions, None","(1) HKLM\Software\Policies\Microsoft\Windows NT\Rpc\RestrictRemoteClients 
(2)  Computer Configuration\Administrative Templates\System\Remote Procedure Call\Restrictions for Unauthenticated RPC clients",,CCE-423,,,,,
CCE-8151-3,RPC Endpoint Mapper Client Authentication should be enabled or disabled as appropriate.,(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\Software\Policies\Microsoft\Windows NT\Rpc\EnableAuthEpResolution 
(2)  Computer Configuration\Administrative Templates\System\Remote Procedure Call\RPC Endpoint Mapper Client Authentication",,CCE-145,,,,,
CCE-8462-4,"The ""System cryptography: Force strong key protection for user keys stored on the computer"" policy should be enabled or disabled as appropriate.",(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\Software\Policies\Microsoft\Cryptography\ForceKeyProtection 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\System cryptography: Force strong key protection for user keys stored on the computer",,CCE-647,,,,"Table 4.24 Security Options: System Cryptography Setting Recommendations: Force strong key protection for user keys stored on the computer, User is prompted when the key is first used (Legacy and Enterprise), User must enter a password each time they use a key (Specialized Security)",http://technet.microsoft.com/en-us/library/cc738035.aspx
CCE-7936-8,"The ""System settings: Use Certificate Rules on Windows Executables for Software Restriction Policies"" setting should be configured properly.",(1) 0 = Enabled | 1 = Disabled,"(1) HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers\AuthenticodeEnabled 
(2)  Computer Configuration\Windows Settings\Local Policies\Security Options\System settings: Use Certificate Rules on Windows Executables for Software Restriction Policies",,CCE-572,,,,"Table 4.26 Security Options: System Setting Recommendations: System settings: Use Certificate Rules on Windows Executables for Software Restriction Policies, Not defined (Legacy), Disable (Enterprise), Enabled (Specialized Security)",
CCE-9994-5,"The ""Change Password"" option in the Ctrl+Alt+Del dialog should be enabled or disabled as appropriate.",(1) enabled/disabled,"(1) User Configuration/Administrative Templates/System/Ctrl+Alt+Del Options/Remove Change Password
(2) HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\System\DisableChangePassword",,,"How to Prevent Users from Changing a Password Except
When Required (High Security Enviroment)",,,How to Prevent Users from Changing a Password Except When Required (Specialized Security),http://support.microsoft.com/?kbid=324744
CCE-10633-6,"The ""Display user information when the session is locked"" setting should be configured correctly.","(1) name, domain and user names
(2) User display name only
(3) Do not display user information","(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Interactive logon: Display user information when the session is locked
(2) HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\System\DontDisplayLockedUserId",,,,,,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Display user information when the session is locked, Not defined (Legacy and Enterprise), User display name, domain and user names (Specialized Security)",http://blogs.technet.com/askds/archive/2009/02/06/how-to-hide-user-information-when-computer-is-locked.aspx
CCE-9710-5,The account description for the built-in Administrator account should be set as appropriate.,(1) description,Computer Management>Local Users and Groups>Users>Rename,,,,,,pg 112: Change the account descriptions to something other than the defaults to help prevent easy identification of the accounts,
CCE-10688-0,User-initiated system crashes via the CTRL+SCROLL LOCK+SCROLL LOCK sequence should be enabled or disabled for PS/2 keyboards as appropriate.,(1) enabled / disabled,(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\i8042prt\Parameters\CrashOnCtrlScroll,,,,,,"Windows Server 2003 with SP1 includes a feature that you can use to halt the computer and generate a Memory.dmp file. You must explicitly enable this feature, and it may not be appropriate for all servers in your organization.",http://support.microsoft.com/default.aspx?kbid=244139.
CCE-10710-2,User-initiated system crashes via the CTRL+SCROLL LOCK+SCROLL LOCK sequence should be enabled or disabled for USB keyboards as appropriate.,(1) enabled / disabled,(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\kbdhid\Parameters\CrashOnCtrlScroll,,,,,,"Windows Server 2003 with SP1 includes a feature that you can use to halt the computer and generate a Memory.dmp file. You must explicitly enable this feature, and it may not be appropriate for all servers in your organization.",http://support.microsoft.com/default.aspx?kbid=244139.
CCE-10463-8,The Syskey mode should be configured correctly.,(1) mode,(1) syskey command,,,,,,"Table 5.9 Syskey Modes, Mode 1: System Generated Password, Store Startup Key Locally, Mode 2: Administrator generated password, Password Startup, Mode 3: System Generated Password, Store Startup Key on Floppy Disk (Modes 2 and 3 are considered more secure options)",
