Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
CCE-2259-0,"Auditing of ""object access"" events on success should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2640,object access auditing (CID:55),Audit object access (Failure),2.2.1.5 Audit Object Access,,,"Audit object access Table: 3.5 Value: failure, no auditing",AuditObjectAccess,oval:gov.nist.1:def:34,AuditObjectAccess,oval:gov.nist.fdcc.xp:def:34,,,,
CCE-2766-4,"Auditing of ""object access"" events on failure should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-1991,object access auditing (CID:55),Audit object access (Failure),2.2.1.5 Audit Object Access,,,"Audit object access Table: 3.5 Value: failure, no auditing",AuditObjectAccess,oval:gov.nist.1:def:34,AuditObjectAccess,oval:gov.nist.fdcc.xp:def:34,,,,
CCE-2971-0,"Auditing of ""policy change"" events on success should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2412,policy change auditing (CID:56),"Audit policy change (Success, Failure)",2.2.1.6 Audit Policy Change,,,Audit policy change Table: 3.6 Value: success,AuditPolicyChangesSuccessOnly,oval:gov.nist.1:def:35,AuditPolicyChange,oval:gov.nist.fdcc.xp:def:35,,,,
CCE-2759-9,"Auditing of ""policy change"" events on failure should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2347,policy change auditing (CID:56),"Audit policy change (Success, Failure)",2.2.1.6 Audit Policy Change,,,Audit policy change Table: 3.6 Value: success,AuditPolicyChangesSuccessOnly,oval:gov.nist.1:def:35,AuditPolicyChange,oval:gov.nist.fdcc.xp:def:35,,,,
CCE-2913-2,"Auditing of ""privilege use"" events on success should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2431,priv use auditing (CID:58),Audit privilege use (Failure),2.2.1.7 Audit Privilege Use,,,"Audit privilege use Table: 3.7 Value: failure, no auditing",AuditPrivilegeUse,oval:gov.nist.1:def:36,AuditPrivilegeUse,oval:gov.nist.fdcc.xp:def:36,,,,
CCE-2918-1,"Auditing of ""privilege use"" events on failure should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2584,priv use auditing (CID:58),Audit privilege use (Failure),2.2.1.7 Audit Privilege Use,,,"Audit privilege use Table: 3.7 Value: failure, no auditing",AuditPrivilegeUse,oval:gov.nist.1:def:36,AuditPrivilegeUse,oval:gov.nist.fdcc.xp:def:36,,,,
CCE-2816-7,"Auditing of ""process tracking"" events on success should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2529,,Audit process tracking (No Auditing),2.2.1.8 Audit Process Tracking,,,Audit process tracking Table: 3.8 Value: no auditing,AuditProcessTracking,oval:gov.nist.1:def:40,AuditProcessTracking,oval:gov.nist.fdcc.xp:def:40,,,,
CCE-2939-7,"Auditing of ""process tracking"" events on failure should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2617,,Audit process tracking (No Auditing),2.2.1.8 Audit Process Tracking,,,Audit process tracking Table: 3.8 Value: no auditing,AuditProcessTracking,oval:gov.nist.1:def:40,AuditProcessTracking,oval:gov.nist.fdcc.xp:def:40,,,,
CCE-2878-7,"Auditing of ""system"" events on success should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-2420,system event auditing (CID:59),"Audit system events (Success, Failure)",2.2.1.9 Audit System Events,,,Audit system events Table: 3.9 Value: success,AuditSystemEventsSuccessOnly,oval:gov.nist.1:def:37,AuditSystemEvents,oval:gov.nist.fdcc.xp:def:37,,,,
CCE-2843-1,"Auditing of ""system"" events on failure should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-1680,system event auditing (CID:59),"Audit system events (Success, Failure)",2.2.1.9 Audit System Events,,,Audit system events Table: 3.9 Value: success,AuditSystemEventsSuccessOnly,oval:gov.nist.1:def:37,AuditSystemEvents,oval:gov.nist.fdcc.xp:def:37,,,,
CCE-2116-2,"The ""restrict guest access to application log"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Application\RestrictGuestAccess 
(2) defined by Group Policy  ",,CCE-299,Anonymous Access to the Security Event Log value (CID:479),Restrict guest access to application Log,2.2.4.1.2 Restrict Guest Access,,,Prevent local guestsgroup from accessingapplication log Table: 6.4 Value: enabled,PreventGuestApplicationLogAccess,oval:gov.nist.1:def:200,prevent_guest_application_log_access,oval:gov.nist.fdcc.xp:def:200,,,,
CCE-2904-1,The application log maximum size should be configured correctly..  ,(1) size of file,"(1) defined by the Windows Event Log 
(2) defined by Group Policy 
(3)  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Application\MaxSize  ",,CCE-185,Application log size (CID:82),Maximum application log size,2.2.4.1.1 Maximum Event Log Size,,,Maximum Application log size Table: 6.1 Value: 16384 kilobytes,MaximumApplicationLogSize,oval:gov.nist.1:def:197,maximum_application_log_size,oval:gov.nist.fdcc.xp:def:197,,,,
CCE-3014-8,"The ""when maximum log size is reached"" property should be set correctly for the Application log.  ",(1) type of retention,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Application\Retention 
(2) defined by Group Policy  ",,CCE-285,Application log retention (CID:85),Retention method for application Log,2.2.4.1.3 Log Retention Method,,,Retain application log Table: 6.7 Value: not defined,,,retention_application_log,oval:gov.nist.fdcc.xp:def:203,,,,
CCE-3019-7,"If the Application log's retention method is set to ""Overwrite events by days,"" an appropriate value should be set for the number of days' logs to keep.",(1) number of days,,,CCE-951,,Retain application log,2.2.4.1.4 Log Retention,,,Retention method for application log Table: 6.10 Value: as needed,ApplicationLogRetentionMethod,oval:gov.nist.1:def:203,,,,,,
CCE-2794-6,"The ""restrict guest access to security log"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Security\RestrictGuestAccess 
(2) defined by Group Policy  ",,CCE-462,Anonymous Access to the Security Event Log value (CID:477),Restrict guest access to security Log,2.2.4.2.2 Restrict Guest Access,,,Prevent local guestsgroup from accessingsecurity log Table: 6.5 Value: enabled,PreventGuestSecurityLogAccess,oval:gov.nist.1:def:201,prevent_guest_security_log_access,oval:gov.nist.fdcc.xp:def:201,,,,
CCE-2693-0,The security log maximum size should be configured correctly..  ,(1) size of file,"(1) defined by the Windows Event Log 
(2) defined by Group Policy 
(3)  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Security\MaxSize  ",,CCE-757,Security log size (CID:80),Maximum security log size,2.2.4.2.1 Maximum Event Log Size,,,Maxium security log size Table: 6.2 Value: 81920 kilobytes,MaximumSecurityLogSize,oval:gov.nist.1:def:198,maximum_security_log_size,oval:gov.nist.fdcc.xp:def:198,,,,
CCE-2336-6,"The ""when maximum log size is reached"" property should be set correctly for the Security log.  ",(1) type of retention,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Application\Retention 
(2) defined by Group Policy  ",,CCE-523,Security log retention (CID:83),Retention method for security log,2.2.4.2.3 Log Retention Method,,,Retain security log Table: 6.8 Value: not defined,,,retention_security_log,oval:gov.nist.fdcc.xp:def:204,,,,
CCE-2966-0,"If the Security log's retention method is set to ""Overwrite events by days,"" an appropriate value should be set for the number of days' logs to keep.",(1) number of days,,,CCE-682,,Retain security log,2.2.4.2.4 Log Retention,,,Retention method forsystem log Table: 6.11 Value: as needed,SecurityLogRetentionMethod,oval:gov.nist.1:def:204,,,,,,
CCE-2345-7,"The ""restrict guest access to system log"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\System\RestrictGuestAccess 
(2) defined by Group Policy  ",,CCE-726,Anonymous Access to the Security Event Log value (CID:482),Restrict guest access to system Log,2.2.4.3.2 Restrict Guest Access,,,Prevent local guestsgroup from accessingsystem log Table: 6.6 Value: enabled,PreventGuestSystemLogAccess,oval:gov.nist.1:def:202,prevent_guest_system_log_access,oval:gov.nist.fdcc.xp:def:202,,,,
CCE-3006-4,The system log maximum size should be configured correctly..  ,(1) size of file,"(1) defined by the Windows Event Log 
(2) defined by Group Policy 
(3)  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\System\MaxSize  ",,CCE-735,System log size (CID:81),Maximum system log size,2.2.4.3.1 Maximum Event Log Size,,,Maximum system log size Table: 6.3 Value: 16384 kilobytes,MaximumSystemLogSize,oval:gov.nist.1:def:199,maximum_system_log_size,oval:gov.nist.fdcc.xp:def:199,,,,
CCE-2777-1,"The ""when maximum log size is reached"" property should be set correctly for the System log.  ",(1) type of retention,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Application\Retention 
(2) defined by Group Policy  ",,CCE-664,System log retention (CID:84),Retention method for system log,2.2.4.3.3 Log Retention Method,,,Retain system log Table: 6.9 Value: not defined,,,retention_system_log,oval:gov.nist.fdcc.xp:def:205,,,,
CCE-2050-3,"If the System log's retention method is set to ""Overwrite events by days,"" an appropriate value should be set for the number of days' logs to keep.",(1) number of days,,,CCE-210,,Retain system log,2.2.4.3.4 Log Retention,,,Retention method for system log Table: 6.12 Value: not defined,SystemLogRetentionMethod,oval:gov.nist.1:def:205,,,,,,
CCE-2920-7,"The ""maximum password age"" policy should meet minimum requirements.  ",(1) number of days,(1) defined by Local or Group Policy  ,,CCE-871,Maximum Password Age (CID:40),Maximum Password Age (90),"2.1.2 Maximum Password Age, 2.2.2.2 Maximum Password Age",,,Maximum password age Table: 1.2 Value: 90,MaximumPasswordAge,oval:gov.nist.1:def:17,maximum_password_age,oval:gov.nist.fdcc.xp:def:17,,,,
CCE-2439-8,"The ""minimum password age"" policy should meet minimum requirements.  ",(1) number of days,(1) defined by Local or Group Policy  ,,CCE-324,Minimum Password Age (CID:41),Minimum Password Age (1),2.2.2.1 Minimum Password Age,,,Minimum password age Table: 1.3 Value: 1,MinimumPasswordAge,oval:gov.nist.1:def:18,minimum_password_age,oval:gov.nist.fdcc.xp:def:18,,,,
CCE-2981-9,"The ""minimum password length"" policy should meet minimum requirements.  ",(1) number of days,(1) defined by Local or Group Policy  ,,CCE-100,Password Length (CID:39),Minimum Password Length (12),"2.1.1 Minimum Password Length, 2.2.2.3 Minimum Password Length",,,"Minimum password length Table: 1.4 Value: 12, 8",MinimumPasswordLength,oval:gov.nist.1:def:19,minimum_password_length,oval:gov.nist.fdcc.xp:def:19,,,,
CCE-2735-9,"The ""password must meet complexity requirments"" policy should be set correctly.  ",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-633,,Passwords must meet complexity requirements (Enabled),2.2.2.4 Password Complexity,,,Password must meet complexity requirements Table: 1.5 Value: enabled,PasswordComplexity,oval:gov.nist.1:def:21,password_complexity,oval:gov.nist.fdcc.xp:def:21,,,,
CCE-2994-2,"The ""enforce password history"" policy should meet minimum requirements.  ",(1) number of passwords remembered,(1) defined by Local or Group Policy  ,,CCE-60,Password History (CID:42),Enforce password history (24 passwords),2.2.2.5 Password History,,,Enforce password history Table: 1.1 Value: 24,PasswordHistoryEnforcement,oval:gov.nist.1:def:16,password_history_enforcement,oval:gov.nist.fdcc.xp:def:16,,,,
CCE-2889-4,"The ""store password using reversible encryption for all users in the domain"" policy should be set correctly.  ",(1) enabled/disabled,(1) defined by Local or Group Policy  ,,CCE-479,Reversible Pwd Encryption (CID:232),Store password using reversible encryption for all users in the domain (Disabled),2.2.2.6 Store Passwords using Reversible Encryption,,,Store passwrd using reversible encryptin for all users in the domain Table: 1.6 Value: disabled,PasswordStorageReversibleEncryption,oval:gov.nist.1:def:22,PasswordStorageReversibleEncryption,oval:gov.nist.fdcc.xp:def:22,,,,
CCE-3034-6,The startup type of the Alerter service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Alerter\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-487,,,4.1.1 Alerter,,,Alerter Service Table: 8.1 Value: disabled,AlerterService,oval:gov.nist.1:def:209,AlerterService,oval:gov.nist.fdcc.xp:def:209,,,,
CCE-2937-1,The startup type of the Automatic Update service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\wuauserv 
(2) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\WindowsUpdate\AU\NoAutoUpdate 
(3) defined by the Services Administrative Tool (4) definied by Group Policy  ",,CCE-496,,,4.1.2 Automatic Updates,,,Automatic update service Table: 8.4 Value: not defined,***,***,,,,,,
CCE-2818-3,The startup type of the Background Intelligent Transfer Service (BITS) service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\BITS\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-148,,,4.1.3 Background Intelligent Transfer Service,,,Background Intelligent Transfer Service Table: 8.5 Value: not defined,***,***,BITSService,oval:gov.nist.fdcc.xp:def:6132,,,,
CCE-2713-6,The startup type of the ClipBook service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\ClipSrv\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-954,,,4.1.4 Clipbook,,,ClipBook service Table: 8.6 Value: disabled,ClipBookService,oval:gov.nist.1:def:210,ClipBookService,oval:gov.nist.fdcc.xp:def:210,,,,
CCE-2880-3,The startup type of the Computer Browser service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Browser\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-294,Computer Browser Disabled (CID:22),,4.1.5 Computer Browser,,,Computer Browswer Service Table: 8.9 Value: disabled,BrowserService,oval:gov.nist.1:def:211,ComputerBrowserService,oval:gov.nist.fdcc.xp:def:211,,,,
CCE-2950-4,The startup type of the Fast User Switching service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\FastUserSwitchingCompatibility\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-800,Fast User Swithcing Compatibility Disabled (CID:729),,4.1.6 Fax Service,,,Fast User SwitchingCompatibility Table: 8.17 Value: not defined,,,FastUserSwitchingCompatibilityService,oval:gov.nist.fdcc.xp:def:2121,,,,
CCE-2849-8,The startup type of the Fax service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Fax\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-78,,,,,,Fax Servce Table: 8.18 Value: disabled,FaxService,oval:gov.nist.1:def:212,FaxService,oval:gov.nist.fdcc.xp:def:212,,,,
