Unnamed: 0,Last modified: 2009-05-15,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
CCE-4590-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5159-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\Calais should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4859-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Shell should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5313-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Telephony should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4414-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Reliability should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4839-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5354-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5306-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Speech should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5006-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSDTC should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5041-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\EventSystem should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4636-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4634-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Ports should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4977-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Driver Signing should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5321-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Policies should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4981-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Command Processor should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5413-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Ads\Providers\WinNT should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5383-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\ADs\Providers\NWCOMPAT should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4430-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\ADs\Providers\NDS should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5262-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\ADs\Providers\LDAP\Extensions should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4776-1,The required permissions for the registry key HKEY_USERS\.DEFAULT\Software\Microsoft\SystemCertificates\Root\ProtectedRoots should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5230-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4966-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\Help should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4457-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4788-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Non-Driver Signing should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5179-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\DeviceManager should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4646-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\ClipSrv\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5241-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\DHCP should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4765-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\ServiceCurrent should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5109-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4892-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WMI\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4446-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\W32Time\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4688-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\TapiSrv\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5201-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SCardSvr\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5417-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Samss\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5060-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\RpcSs\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4888-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NetDDEdsdm\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5214-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Accessibility should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4637-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\kdc\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5342-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\AppMgmt\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5421-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4936-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\SecurePipeServers should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5029-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Network should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4853-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\LSA\Data should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4804-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\LSA\GBG should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5293-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\LSA\Skew1 should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4452-9,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\LSA\JD should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5405-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5409-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\wbem should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5246-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NetDDE\Security should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5096-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Font should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5360-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5065-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Shares should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5305-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Windows 3.1 Migration Status should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5168-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Secure should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5371-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Program Groups should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4886-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4983-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5370-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\IniFileMapping should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5093-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\UPS should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4780-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\FontMapper should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4463-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5416-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AEDebug should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5385-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnceEx should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5256-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5353-8,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5387-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5462-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Secure should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5167-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\RPC should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5330-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5422-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5312-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\ProductOptions should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4469-3,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Keyboard Layout should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5095-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\ContentIndex should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4567-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\ComputerName should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4496-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Group Policy should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5219-1,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Schedule should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5285-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Svchost should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4752-2,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\SecEdit should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5408-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5364-5,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\EFS should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5390-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32 should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4504-7,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Classes should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5411-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4949-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\SystemCertificates should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5151-6,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5501-2,The required permissions for the directory %SystemRoot%\Web should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-08
CCE-5294-4,The required permissions for the registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Ole should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-5069-0,The required permissions for the registry key HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Print\Printers should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
CCE-4897-5,The required permissions for the registry key HKEY_USERS\.DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies should be assigned.,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL,,,,,10.8.20-13
